"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"529" 2.64 529 0.0369 0.0182 0.0194
"530" 2.645 530 0.0365 0.0181 0.0187
"531" 2.65 531 0.0413 0.0175 0.0196
"532" 2.655 532 0.0444 0.0161 0.0176
"533" 2.66 533 0.0436 0.017 0.0173
"534" 2.665 534 0.0516 0.016 0.0177
"535" 2.67 535 0.0504 0.0147 0.0163
"536" 2.675 536 0.0481 0.0141 0.0139
"537" 2.68 537 0.0467 0.0128 0.0145
"538" 2.685 538 0.0493 0.0123 0.0129
"539" 2.69 539 0.0528 0.0118 0.0116
"540" 2.695 540 0.0562 0.0099 0.0105
"541" 2.7 541 0.0548 0.0093 0.0097
"542" 2.705 542 0.0564 0.009 0.0086
"543" 2.71 543 0.0578 0.0076 0.0075
"544" 2.715 544 0.0594 0.0067 0.0085
"545" 2.72 545 0.0559 0.0057 0.0073
"546" 2.725 546 0.0587 0.0042 0.0062
"547" 2.73 547 0.0601 0.004 0.0041
"548" 2.735 548 0.0595 0.0019 0.0037
"549" 2.74 549 0.0571 0.0011 0.003
"550" 2.745 550 0.0621 7e-04 0.0025
"551" 2.75 551 0.0557 6e-04 -5e-04
"552" 2.755 552 0.0595 -5e-04 -0.0012
"553" 2.76 553 0.0574 -0.0013 -6e-04
"554" 2.765 554 0.0592 -0.0018 -0.0024
"555" 2.77 555 0.0566 -0.0029 -0.0027
"556" 2.775 556 0.0568 -0.0031 -0.0032
"557" 2.78 557 0.0584 -0.0041 -0.0031
"558" 2.785 558 0.057 -0.0053 -0.0054
"559" 2.79 559 0.0602 -0.006 -0.0064
"560" 2.795 560 0.0631 -0.0071 -0.0063
"561" 2.8 561 0.062 -0.0074 -0.0072
"562" 2.805 562 0.0601 -0.008 -0.0073
"563" 2.81 563 0.0585 -0.0092 -0.0086
"564" 2.815 564 0.0557 -0.0092 -0.0096
"565" 2.82 565 0.0567 -0.0109 -0.0103
"566" 2.825 566 0.0577 -0.0112 -0.0122
"567" 2.83 567 0.0527 -0.0122 -0.0121
"568" 2.835 568 0.0503 -0.0137 -0.0131
"569" 2.84 569 0.052 -0.0134 -0.0135
"570" 2.845 570 0.0541 -0.0138 -0.0143
"571" 2.85 571 0.0515 -0.0159 -0.0143
"572" 2.855 572 0.0536 -0.0161 -0.0173
"573" 2.86 573 0.0566 -0.017 -0.0171
"574" 2.865 574 0.0493 -0.0179 -0.0179
"575" 2.87 575 0.0455 -0.0185 -0.0184
"576" 2.875 576 0.0495 -0.0194 -0.0183
"577" 2.88 577 0.0518 -0.0213 -0.0194
"578" 2.885 578 0.0468 -0.0213 -0.0214
"579" 2.89 579 0.0474 -0.0226 -0.0218
"580" 2.895 580 0.0454 -0.0225 -0.0219
"581" 2.9 581 0.0415 -0.0235 -0.0226
"582" 2.905 582 0.0427 -0.0236 -0.0241
"583" 2.91 583 0.0363 -0.0249 -0.025
"584" 2.915 584 0.0378 -0.0266 -0.0249
"585" 2.92 585 0.038 -0.0263 -0.0252
"586" 2.925 586 0.0313 -0.0261 -0.0267
"587" 2.93 587 0.0261 -0.0254 -0.0268
"588" 2.935 588 0.0325 -0.0281 -0.0281
"589" 2.94 589 0.0325 -0.0281 -0.0274
"590" 2.945 590 0.0321 -0.0291 -0.028
"591" 2.95 591 0.0305 -0.0291 -0.0282
"592" 2.955 592 0.0249 -0.0291 -0.0291
"593" 2.96 593 0.0247 -0.0299 -0.0305
"594" 2.965 594 0.0252 -0.0311 -0.0293
"595" 2.97 595 0.0202 -0.03 -0.0298
"596" 2.975 596 0.0142 -0.0299 -0.0308
"597" 2.98 597 0.0159 -0.0316 -0.0298
"598" 2.985 598 0.0084 -0.0313 -0.0328
"599" 2.99 599 0.0112 -0.0309 -0.0323
"600" 2.995 600 -0.0017 -0.0288 -0.0326
"601" 3 601 0.0024 -0.0365 -0.0325
"602" 3.005 602 -0.0055 -0.0345 -0.0315
"603" 3.01 603 -0.0038 -0.0342 -0.0311
"604" 3.015 604 -0.0031 -0.0321 -0.031
"605" 3.02 605 -0.0013 -0.0323 -0.0319
"606" 3.025 606 0.0039 -0.0305 -0.0309
"607" 3.03 607 -0.0052 -0.0314 -0.0322
"608" 3.035 608 -0.0097 -0.0333 -0.0315
"609" 3.04 609 3e-04 -0.0286 -0.0296
"610" 3.045 610 -0.0105 -0.0339 -0.0305
"611" 3.05 611 -0.0149 -0.031 -0.0326
"612" 3.055 612 -0.0116 -0.031 -0.0307
"613" 3.06 613 -0.0167 -0.0306 -0.0322
"614" 3.065 614 -0.0211 -0.0304 -0.0298
"615" 3.07 615 -0.0248 -0.029 -0.0314
"616" 3.075 616 -0.0274 -0.0291 -0.0305
"617" 3.08 617 -0.0258 -0.0296 -0.0289
"618" 3.085 618 -0.0254 -0.0298 -0.0286
"619" 3.09 619 -0.03 -0.0286 -0.0291
"620" 3.095 620 -0.03 -0.0281 -0.0265
"621" 3.1 621 -0.0363 -0.0275 -0.0256
"622" 3.105 622 -0.0401 -0.0264 -0.0277
"623" 3.11 623 -0.0379 -0.0271 -0.0272
"624" 3.115 624 -0.0419 -0.0265 -0.0272
"625" 3.12 625 -0.0438 -0.0259 -0.0259
"626" 3.125 626 -0.0438 -0.0254 -0.0265
"627" 3.13 627 -0.0462 -0.0254 -0.0263
"628" 3.135 628 -0.0474 -0.0262 -0.0248
"629" 3.14 629 -0.0646 -0.022 -0.0244
"630" 3.145 630 -0.0531 -0.025 -0.0245
"631" 3.15 631 -0.0506 -0.0255 -0.0245
"632" 3.155 632 -0.0636 -0.0229 -0.0242
"633" 3.16 633 -0.0611 -0.0236 -0.0252
"634" 3.165 634 -0.0605 -0.023 -0.0233
"635" 3.17 635 -0.0609 -0.0219 -0.0234
"636" 3.175 636 -0.0634 -0.0218 -0.0226
"637" 3.18 637 -0.0619 -0.022 -0.0222
"638" 3.185 638 -0.0603 -0.0216 -0.0217
"639" 3.19 639 -0.0593 -0.0209 -0.022
"640" 3.195 640 -0.0617 -0.0212 -0.0223
"641" 3.2 641 -0.0678 -0.0191 -0.021
"642" 3.205 642 -0.0704 -0.0193 -0.02
"643" 3.21 643 -0.0678 -0.0205 -0.0201
"644" 3.215 644 -0.0652 -0.0196 -0.0209
"645" 3.22 645 -0.0653 -0.0189 -0.0198
"646" 3.225 646 -0.0683 -0.0185 -0.0203
"647" 3.23 647 -0.0683 -0.0185 -0.0192
"648" 3.235 648 -0.0643 -0.0176 -0.018
"649" 3.24 649 -0.0647 -0.0167 -0.0194
"650" 3.245 650 -0.0705 -0.017 -0.0188
"651" 3.25 651 -0.0735 -0.0182 -0.0189
"652" 3.255 652 -0.0691 -0.016 -0.0183
"653" 3.26 653 -0.0675 -0.0156 -0.0169
"654" 3.265 654 -0.0671 -0.0152 -0.0168
"655" 3.27 655 -0.0675 -0.0148 -0.0167
"656" 3.275 656 -0.0637 -0.0141 -0.0148
"657" 3.28 657 -0.0671 -0.0138 -0.0157
"658" 3.285 658 -0.0711 -0.0142 -0.0148
"659" 3.29 659 -0.0766 -0.0137 -0.0134
"660" 3.295 660 -0.0549 -0.0088 -0.0127
"661" 3.3 661 -0.0656 -0.0098 -0.0131
"662" 3.305 662 -0.0666 -0.0116 -0.014
"663" 3.31 663 -0.0686 -0.0108 -0.0122
"664" 3.315 664 -0.0668 -0.0104 -0.0104
"665" 3.32 665 -0.066 -0.01 -0.0094
"666" 3.325 666 -0.068 -0.009 -0.0094
"667" 3.33 667 -0.0676 -0.0083 -0.01
"668" 3.335 668 -0.0674 -0.0079 -0.008
"669" 3.34 669 -0.0632 -0.0077 -0.0088
"670" 3.345 670 -0.0648 -0.0065 -0.0074
"671" 3.35 671 -0.0648 -0.0067 -0.0077
"672" 3.355 672 -0.066 -0.0064 -0.0066
"673" 3.36 673 -0.0626 -0.0059 -0.0062
"674" 3.365 674 -0.0653 -0.0045 -0.0058
"675" 3.37 675 -0.0691 -0.0046 -0.0045
"676" 3.375 676 -0.0676 -0.0053 -0.005
"677" 3.38 677 -0.0637 -0.0015 -0.0049
"678" 3.385 678 -0.0554 -4e-04 -0.0046
"679" 3.39 679 -0.0552 -0.002 -0.0014
"680" 3.395 680 -0.0576 -2e-04 -0.0029
"681" 3.4 681 -0.048 0.0027 8e-04
"682" 3.405 682 -0.049 6e-04 -5e-04
"683" 3.41 683 -0.0442 0.0027 -3e-04
"684" 3.415 684 -0.0466 0.0042 0.0033
"685" 3.42 685 -0.0387 0.0034 0.0041
"686" 3.425 686 -0.0319 0.0063 0.0039
"687" 3.43 687 -0.0271 0.0054 0.0055
"688" 3.435 688 -0.0425 0.0054 0.0085
"689" 3.44 689 -0.0313 0.0076 0.0121
"690" 3.445 690 -0.0382 0.0073 0.0112
"691" 3.45 691 -0.0303 0.0098 0.0116
"692" 3.455 692 -0.0222 0.0097 0.0133
"693" 3.46 693 -0.0244 0.0106 0.0131
"694" 3.465 694 -0.0203 0.012 0.0146
"695" 3.47 695 -0.0191 0.0128 0.0151
"696" 3.475 696 -0.0227 0.014 0.0138
"697" 3.48 697 -0.0171 0.0151 0.0163
"698" 3.485 698 -0.0141 0.0164 0.0189
"699" 3.49 699 -0.0152 0.0175 0.0192
"700" 3.495 700 -0.0057 0.017 0.02
"701" 3.5 701 -0.0139 0.0189 0.0194
"702" 3.505 702 -0.0079 0.019 0.0216
"703" 3.51 703 -0.0059 0.0194 0.0219
"704" 3.515 704 -0.004 0.0193 0.0217
"705" 3.52 705 -0.0098 0.0222 0.0221
"706" 3.525 706 -0.0023 0.0211 0.0224
"707" 3.53 707 1e-04 0.0212 0.022
"708" 3.535 708 -0.0015 0.0219 0.0222
"709" 3.54 709 0.0027 0.0217 0.0248
"710" 3.545 710 0.0052 0.0222 0.0247
"711" 3.55 711 0.0031 0.0224 0.0246
"712" 3.555 712 0.0025 0.0234 0.0249
"713" 3.56 713 0.0076 0.0243 0.0249
"714" 3.565 714 0.0096 0.0233 0.0253
"715" 3.57 715 0.011 0.0242 0.0249
"716" 3.575 716 0.0118 0.0241 0.0259
"717" 3.58 717 0.0165 0.0234 0.025
"718" 3.585 718 0.0149 0.024 0.0241
"719" 3.59 719 0.0215 0.0231 0.0252
"720" 3.595 720 0.0191 0.0246 0.0252
"721" 3.6 721 0.0098 0.0208 0.0244
"722" 3.605 722 0.0163 0.0224 0.0243
"723" 3.61 723 0.0106 0.0206 0.0245
"724" 3.615 724 0.0345 0.0225 0.024
"725" 3.62 725 0.0396 0.023 0.0227
"726" 3.625 726 0.0367 0.0213 0.026
"727" 3.63 727 0.0357 0.0224 0.0234
"728" 3.635 728 0.0357 0.0216 0.0232
"729" 3.64 729 0.0341 0.0223 0.0223
"730" 3.645 730 0.0405 0.0213 0.0223
"731" 3.65 731 0.0391 0.0201 0.0212
"732" 3.655 732 0.0399 0.0184 0.021
"733" 3.66 733 0.0506 0.0187 0.0205
"734" 3.665 734 0.048 0.0158 0.0194
"735" 3.67 735 0.0468 0.0166 0.0196
"736" 3.675 736 0.05 0.0156 0.0179
"737" 3.68 737 0.0585 0.0139 0.018
"738" 3.685 738 0.0532 0.0132 0.0175
"739" 3.69 739 0.0548 0.0129 0.0158
"740" 3.695 740 0.0491 0.0121 0.0156
"741" 3.7 741 0.053 0.0104 0.0152
"742" 3.705 742 0.0598 0.0108 0.0129
"743" 3.71 743 0.058 0.01 0.012
"744" 3.715 744 0.0582 0.0067 0.0102
"745" 3.72 745 0.0604 0.0077 0.0097
"746" 3.725 746 0.056 0.0073 0.006
"747" 3.73 747 0.0512 0.0041 0.0052
"748" 3.735 748 0.0589 0.0032 0.0029
"749" 3.74 749 0.0597 0.0028 0.0032
"750" 3.745 750 0.0628 0.0019 8e-04
"751" 3.75 751 0.0591 6e-04 0.0015
"752" 3.755 752 0.0578 -0.0014 -0.0019
"753" 3.76 753 0.0599 -2e-04 -0.0016
"754" 3.765 754 0.0625 -0.0019 -0.0036
"755" 3.77 755 0.0546 -0.0054 -0.0038
"756" 3.775 756 0.055 -0.0066 -0.0058
"757" 3.78 757 0.0578 -0.0075 -0.0055
"758" 3.785 758 0.0539 -0.0081 -0.0071
"759" 3.79 759 0.0571 -0.009 -0.0088
"760" 3.795 760 0.0573 -0.0097 -0.01
"761" 3.8 761 0.0535 -0.0121 -0.0107
"762" 3.805 762 0.0539 -0.012 -0.0112
"763" 3.81 763 0.0541 -0.0135 -0.0147
"764" 3.815 764 0.0528 -0.0143 -0.0127
"765" 3.82 765 0.0523 -0.0151 -0.0159
"766" 3.825 766 0.0475 -0.0158 -0.016
"767" 3.83 767 0.0481 -0.0181 -0.0186
"768" 3.835 768 0.0487 -0.018 -0.0183
"769" 3.84 769 0.0455 -0.0186 -0.0192
"770" 3.845 770 0.0438 -0.0197 -0.0191
"771" 3.85 771 0.0434 -0.0202 -0.0204
"772" 3.855 772 0.0466 -0.0226 -0.0212
"773" 3.86 773 0.0369 -0.021 -0.0227
"774" 3.865 774 0.0332 -0.0209 -0.0232
"775" 3.87 775 0.0328 -0.0226 -0.0233
"776" 3.875 776 0.0324 -0.0227 -0.0236
"777" 3.88 777 0.0359 -0.0243 -0.024
"778" 3.885 778 0.0343 -0.0243 -0.0249
"779" 3.89 779 0.0333 -0.0257 -0.0269
"780" 3.895 780 0.0319 -0.0266 -0.0265
"781" 3.9 781 0.0236 -0.0254 -0.0266
"782" 3.905 782 0.0228 -0.0258 -0.0264
"783" 3.91 783 0.0257 -0.0273 -0.0273
"784" 3.915 784 0.0279 -0.0279 -0.0287
"785" 3.92 785 0.0285 -0.0295 -0.0307
"786" 3.925 786 0.0204 -0.0282 -0.0307
"787" 3.93 787 0.0176 -0.0289 -0.0306
"788" 3.935 788 0.0223 -0.0309 -0.0316
"789" 3.94 789 0.0229 -0.0317 -0.0305
"790" 3.945 790 0.0108 -0.0297 -0.0306
"791" 3.95 791 0.0159 -0.0316 -0.0295
"792" 3.955 792 0.0128 -0.0317 -0.0317
"793" 3.96 793 0.008 -0.0311 -0.0326
"794" 3.965 794 0.0092 -0.0319 -0.0331
"795" 3.97 795 0.0112 -0.0326 -0.0346
"796" 3.975 796 0.0076 -0.0318 -0.0333
"797" 3.98 797 0.0102 -0.0316 -0.0351
"798" 3.985 798 0.0017 -0.0321 -0.0371
"799" 3.99 799 -0.0013 -0.0341 -0.0339
"800" 3.995 800 -0.0036 -0.0342 -0.0331
"801" 4 801 0.0057 -0.0364 -0.0361
"802" 4.005 802 -0.0087 -0.034 -0.036
"803" 4.01 803 -0.0075 -0.0346 -0.0367
"804" 4.015 804 -0.001 -0.0345 -0.0367
"805" 4.02 805 -0.0101 -0.0356 -0.0353
"806" 4.025 806 -0.017 -0.0333 -0.0354
"807" 4.03 807 -0.018 -0.0348 -0.0364
"808" 4.035 808 -0.016 -0.0355 -0.0368
"809" 4.04 809 -0.0176 -0.0346 -0.037
"810" 4.045 810 -0.0194 -0.0342 -0.0356
"811" 4.05 811 -0.0222 -0.0347 -0.0349
"812" 4.055 812 -0.0245 -0.0342 -0.035
"813" 4.06 813 -0.0267 -0.0337 -0.0365
"814" 4.065 814 -0.0263 -0.0331 -0.0361
"815" 4.07 815 -0.0245 -0.0343 -0.0368
"816" 4.075 816 -0.0285 -0.0339 -0.0353
"817" 4.08 817 -0.0319 -0.0331 -0.035
"818" 4.085 818 -0.0305 -0.0323 -0.0351
"819" 4.09 819 -0.0303 -0.0331 -0.0346
"820" 4.095 820 -0.0305 -0.0329 -0.0347
"821" 4.1 821 -0.0315 -0.0331 -0.0344
"822" 4.105 822 -0.0321 -0.0332 -0.0326
"823" 4.11 823 -0.0323 -0.0331 -0.0345
"824" 4.115 824 -0.0354 -0.0323 -0.0329
"825" 4.12 825 -0.0386 -0.0314 -0.0333
"826" 4.125 826 -0.0386 -0.0316 -0.032
"827" 4.13 827 -0.0414 -0.0307 -0.0315
"828" 4.135 828 -0.04 -0.0311 -0.0307
"829" 4.14 829 -0.0451 -0.0298 -0.0303
"830" 4.145 830 -0.043 -0.0293 -0.0316
"831" 4.15 831 -0.0407 -0.0286 -0.0278
"832" 4.155 832 -0.0444 -0.0281 -0.0291
"833" 4.16 833 -0.0476 -0.0273 -0.0282
"834" 4.165 834 -0.0474 -0.0261 -0.0277
"835" 4.17 835 -0.0482 -0.026 -0.0267
"836" 4.175 836 -0.0494 -0.0252 -0.026
"837" 4.18 837 -0.0502 -0.0255 -0.025
"838" 4.185 838 -0.0514 -0.0241 -0.0238
"839" 4.19 839 -0.0545 -0.0234 -0.023
"840" 4.195 840 -0.0535 -0.0228 -0.0233
"841" 4.2 841 -0.0518 -0.0213 -0.0218
"842" 4.205 842 -0.0505 -0.019 -0.0214
"843" 4.21 843 -0.0575 -0.0204 -0.0208
"844" 4.215 844 -0.0595 -0.0207 -0.02
"845" 4.22 845 -0.0523 -0.0165 -0.0184
"846" 4.225 846 -0.0604 -0.017 -0.0176
"847" 4.23 847 -0.0602 -0.0156 -0.0163
"848" 4.235 848 -0.0584 -0.0152 -0.0148
"849" 4.24 849 -0.0602 -0.0143 -0.0152
"850" 4.245 850 -0.0598 -0.0145 -0.0138
"851" 4.25 851 -0.0635 -0.0138 -0.0132
"852" 4.255 852 -0.0597 -0.0125 -0.0139
"853" 4.26 853 -0.066 -0.0119 -0.0143
"854" 4.265 854 -0.0636 -0.0101 -0.0089
"855" 4.27 855 -0.0615 -0.0093 -0.0099
"856" 4.275 856 -0.0644 -0.0087 -0.0109
"857" 4.28 857 -0.0646 -0.0082 -0.0085
"858" 4.285 858 -0.0676 -0.0079 -0.0065
"859" 4.29 859 -0.0654 -0.0076 -0.007
"860" 4.295 860 -0.0716 -0.0065 -0.006
"861" 4.3 861 -0.07 -0.0053 -0.0056
"862" 4.305 862 -0.07 -0.0047 -0.003
"863" 4.31 863 -0.0677 -0.0046 -0.0047
"864" 4.315 864 -0.0679 -0.0034 -0.0039
"865" 4.32 865 -0.0687 -0.0026 -0.0025
"866" 4.325 866 -0.0687 -0.0031 -0.0037
"867" 4.33 867 -0.0657 -0.0037 -0.0047
"868" 4.335 868 -0.075 -0.002 -0.0029
"869" 4.34 869 -0.0722 -4e-04 -0.001
"870" 4.345 870 -0.0713 2e-04 -0.0013
"871" 4.35 871 -0.0734 8e-04 -0.0013
"872" 4.355 872 -0.067 0.0025 -7e-04
"873" 4.36 873 -0.0661 0.0015 -1e-04
"874" 4.365 874 -0.0587 0.0032 1e-04
"875" 4.37 875 -0.069 0.0022 0.0011
"876" 4.375 876 -0.0654 0.0028 4e-04
"877" 4.38 877 -0.0593 0.003 0.0034
"878" 4.385 878 -0.0587 0.0037 0.0037
"879" 4.39 879 -0.0541 0.0053 0.0019
"880" 4.395 880 -0.0555 0.0063 0.0036
"881" 4.4 881 -0.0536 0.0079 0.005
"882" 4.405 882 -0.0467 0.0074 0.0078
"883" 4.41 883 -0.0449 0.0079 0.0072
"884" 4.415 884 -0.0437 0.0101 0.0087
"885" 4.42 885 -0.0396 0.0098 0.0103
"886" 4.425 886 -0.039 0.0105 0.0093
"887" 4.43 887 -0.0376 0.0115 0.0118
"888" 4.435 888 -0.0439 0.0123 0.0124
"889" 4.44 889 -0.0423 0.0137 0.0127
"890" 4.445 890 -0.0377 0.0137 0.0129
"891" 4.45 891 -0.0349 0.0134 0.0147
"892" 4.455 892 -0.0369 0.0141 0.0152
"893" 4.46 893 -0.0316 0.0155 0.0166
"894" 4.465 894 -0.0383 0.0146 0.0165
"895" 4.47 895 -0.0296 0.0168 0.0159
"896" 4.475 896 -0.0265 0.0183 0.0176
"897" 4.48 897 -0.0279 0.0187 0.0177
"898" 4.485 898 -0.0267 0.019 0.0178
"899" 4.49 899 -0.0247 0.0186 0.0193
"900" 4.495 900 -0.0208 0.0187 0.0184
"901" 4.5 901 -0.0174 0.0189 0.0186
"902" 4.505 902 -0.0148 0.0201 0.0196
"903" 4.51 903 -0.0148 0.021 0.02
"904" 4.515 904 -0.0148 0.021 0.0205
"905" 4.52 905 -0.0115 0.0211 0.0208
"906" 4.525 906 -0.0133 0.0219 0.0218
"907" 4.53 907 -0.0093 0.0218 0.0211
"908" 4.535 908 -0.0041 0.0218 0.021
"909" 4.54 909 -0.0015 0.0215 0.0226
"910" 4.545 910 5e-04 0.022 0.022
"911" 4.55 911 9e-04 0.0223 0.022
"912" 4.555 912 0.0033 0.0227 0.0222
"913" 4.56 913 0.0039 0.0231 0.0236
"914" 4.565 914 0.0021 0.023 0.0236
"915" 4.57 915 0.0066 0.0234 0.0228
"916" 4.575 916 0.0094 0.0237 0.0228
"917" 4.58 917 0.0112 0.0232 0.023
"918" 4.585 918 0.0128 0.0237 0.0237
"919" 4.59 919 0.0153 0.0233 0.0238
"920" 4.595 920 0.0153 0.0227 0.0244
"921" 4.6 921 0.0151 0.0226 0.024
"922" 4.605 922 0.0229 0.0242 0.023
"923" 4.61 923 0.0229 0.0235 0.0228
"924" 4.615 924 0.0258 0.0225 0.0219
"925" 4.62 925 0.0248 0.0223 0.0229
"926" 4.625 926 0.0256 0.023 0.0235
"927" 4.63 927 0.029 0.0213 0.023
"928" 4.635 928 0.0382 0.0229 0.0227
"929" 4.64 929 0.0381 0.0216 0.0226
"930" 4.645 930 0.0377 0.0212 0.0215
"931" 4.65 931 0.0393 0.0209 0.0219
"932" 4.655 932 0.0425 0.0212 0.0215
"933" 4.66 933 0.0365 0.0192 0.0205
"934" 4.665 934 0.0417 0.0193 0.0194
"935" 4.67 935 0.0359 0.0174 0.0199
"936" 4.675 936 0.0421 0.0191 0.0186
"937" 4.68 937 0.0484 0.0178 0.0185
"938" 4.685 938 0.0454 0.0162 0.0178
"939" 4.69 939 0.048 0.0167 0.0176
"940" 4.695 940 0.0454 0.0156 0.0182
"941" 4.7 941 0.0455 0.0145 0.0168
"942" 4.705 942 0.0547 0.0147 0.015
"943" 4.71 943 0.0524 0.0143 0.0142
"944" 4.715 944 0.0577 0.0135 0.0143
"945" 4.72 945 0.058 0.0129 0.0118
"946" 4.725 946 0.0542 0.0109 0.0117
"947" 4.73 947 0.053 0.0102 0.0105
"948" 4.735 948 0.0536 0.009 0.0097
"949" 4.74 949 0.0566 0.0076 0.0074
"950" 4.745 950 0.0567 0.0057 0.0079
"951" 4.75 951 0.0555 0.0055 0.0071
"952" 4.755 952 0.0575 0.005 0.0061
"953" 4.76 953 0.0583 0.0036 0.0046
"954" 4.765 954 0.0597 0.002 0.0035
"955" 4.77 955 0.0632 4e-04 0.0031
"956" 4.775 956 0.063 -7e-04 0.0015
"957" 4.78 957 0.0629 -0.0023 -0.0012
"958" 4.785 958 0.0623 -0.0033 -1e-04
"959" 4.79 959 0.0653 -0.0043 -0.0028
"960" 4.795 960 0.0675 -0.0077 -0.0013
"961" 4.8 961 0.0657 -0.0077 -0.0044
"962" 4.805 962 0.0624 -0.0084 -0.0067
"963" 4.81 963 0.0619 -0.0091 -0.008
"964" 4.815 964 0.0626 -0.0097 -0.0091
"965" 4.82 965 0.0662 -0.0119 -0.0118
"966" 4.825 966 0.0603 -0.0135 -0.0127
"967" 4.83 967 0.057 -0.0148 -0.014
"968" 4.835 968 0.0564 -0.016 -0.0143
"969" 4.84 969 0.0556 -0.0169 -0.0158
"970" 4.845 970 0.0536 -0.0171 -0.0162
"971" 4.85 971 0.0576 -0.0193 -0.0182
"972" 4.855 972 0.056 -0.0198 -0.0178
"973" 4.86 973 0.0469 -0.0191 -0.0209
"974" 4.865 974 0.0555 -0.0232 -0.0212
"975" 4.87 975 0.0529 -0.0216 -0.022
"976" 4.875 976 0.0496 -0.0237 -0.0214
"977" 4.88 977 0.0458 -0.0254 -0.0228
"978" 4.885 978 0.0442 -0.0244 -0.0234
"979" 4.89 979 0.0476 -0.026 -0.0245
"980" 4.895 980 0.0397 -0.0258 -0.0251
"981" 4.9 981 0.0418 -0.0271 -0.0258
"982" 4.905 982 0.04 -0.027 -0.0266
"983" 4.91 983 0.04 -0.0275 -0.0281
"984" 4.915 984 0.0378 -0.0282 -0.0282
"985" 4.92 985 0.0344 -0.0289 -0.0311
"986" 4.925 986 0.0342 -0.0285 -0.0287
"987" 4.93 987 0.0342 -0.03 -0.0305
"988" 4.935 988 0.0317 -0.0304 -0.0306
"989" 4.94 989 0.0299 -0.0311 -0.0318
"990" 4.945 990 0.0293 -0.0312 -0.0303
"991" 4.95 991 0.029 -0.0317 -0.0333
"992" 4.955 992 0.0235 -0.0315 -0.0321
"993" 4.96 993 0.0231 -0.032 -0.033
"994" 4.965 994 0.0217 -0.0327 -0.0326
"995" 4.97 995 0.0167 -0.0334 -0.0336
"996" 4.975 996 0.0161 -0.0331 -0.0339
"997" 4.98 997 0.0185 -0.0336 -0.0345
"998" 4.985 998 0.0046 -0.0362 -0.0317
"999" 4.99 999 0.0064 -0.0354 -0.0341
"1000" 4.995 1000 0.009 -0.0341 -0.0353
"1001" 5 1001 0.0071 -0.0356 -0.035
"1002" 5.005 1002 0.0151 -0.0319 -0.0343
"1003" 5.01 1003 -0.0049 -0.0367 -0.0357
"1004" 5.015 1004 -0.0012 -0.0352 -0.0351
"1005" 5.02 1005 6e-04 -0.0354 -0.0331
"1006" 5.025 1006 4e-04 -0.0355 -0.0339
"1007" 5.03 1007 -0.0057 -0.0344 -0.0345
"1008" 5.035 1008 -0.0069 -0.0341 -0.0362
"1009" 5.04 1009 -0.0089 -0.0343 -0.0364
"1010" 5.045 1010 -0.0109 -0.0342 -0.035
"1011" 5.05 1011 -0.015 -0.0338 -0.0348
"1012" 5.055 1012 -0.0148 -0.0338 -0.0375
"1013" 5.06 1013 -0.0172 -0.0342 -0.0367
"1014" 5.065 1014 -0.0174 -0.0346 -0.0341
"1015" 5.07 1015 -0.0204 -0.0331 -0.0357
"1016" 5.075 1016 -0.0222 -0.0326 -0.0349
"1017" 5.08 1017 -0.0234 -0.0327 -0.0342
"1018" 5.085 1018 -0.0249 -0.0326 -0.0341
"1019" 5.09 1019 -0.0259 -0.0318 -0.0328
"1020" 5.095 1020 -0.0279 -0.0314 -0.031
"1021" 5.1 1021 -0.0285 -0.0309 -0.0305
"1022" 5.105 1022 -0.0317 -0.031 -0.0309
"1023" 5.11 1023 -0.032 -0.0303 -0.0302
"1024" 5.115 1024 -0.0306 -0.0297 -0.0308
"1025" 5.12 1025 -0.0324 -0.0293 -0.0288
"1026" 5.125 1026 -0.0347 -0.0281 -0.0293
"1027" 5.13 1027 -0.0375 -0.0274 -0.0286
"1028" 5.135 1028 -0.0411 -0.0272 -0.0282
"1029" 5.14 1029 -0.0427 -0.0258 -0.0273
"1030" 5.145 1030 -0.0434 -0.0258 -0.0271
"1031" 5.15 1031 -0.0444 -0.0244 -0.0249
"1032" 5.155 1032 -0.044 -0.0248 -0.0256
"1033" 5.16 1033 -0.0464 -0.0248 -0.0251
"1034" 5.165 1034 -0.0464 -0.0241 -0.0251
"1035" 5.17 1035 -0.0488 -0.0235 -0.0233
"1036" 5.175 1036 -0.0522 -0.0223 -0.0235
"1037" 5.18 1037 -0.0549 -0.0217 -0.0222
"1038" 5.185 1038 -0.0551 -0.0223 -0.0217
"1039" 5.19 1039 -0.0593 -0.022 -0.0201
"1040" 5.195 1040 -0.0587 -0.0209 -0.0198
"1041" 5.2 1041 -0.0558 -0.0189 -0.0192
"1042" 5.205 1042 -0.057 -0.018 -0.0188
"1043" 5.21 1043 -0.0612 -0.0175 -0.0185
"1044" 5.215 1044 -0.0588 -0.0163 -0.0175
"1045" 5.22 1045 -0.0639 -0.017 -0.0163
"1046" 5.225 1046 -0.0604 -0.0147 -0.0157
"1047" 5.23 1047 -0.0616 -0.0145 -0.0166
"1048" 5.235 1048 -0.0651 -0.0126 -0.0146
"1049" 5.24 1049 -0.0629 -0.013 -0.0147
"1050" 5.245 1050 -0.0629 -0.0127 -0.0141
"1051" 5.25 1051 -0.0659 -0.0128 -0.0147
